store_id,sales_code,store_name,retail_store_name_for_short,store_code,store_addr,longitude,latitude,glongitude,glatitude,dimensionalcode,workinghour,provincial,province_name,city,city_name,county_name
c6d05c44cc6211e98d91286ed48a74fa,11881,北京市朝阳区财富购物中心欣元伟业华为授权体验店,华为授权体验店（财富购物中心）,SCN071984,北京市朝阳区东三环中路七号财富购物中心一层1-15-2,116.452970038503,39.9166929923433,116.46574492066769,39.92368740088948,11881,10:00—21:30,Beijing,北京市,Beijing,北京市,朝阳区
92b904c8cc6211e98d91286ed48a74fa,11877,北京市朝阳区丰联广场环球中通华为授权体验店,华为授权体验店（丰联广场）,SCN071979,北京市朝阳区朝阳门外大街18号F1,116.431824407397,39.9223783167185,116.44457459116978,39.929614888179636,11877,9:30—21:30,Beijing,北京市,Beijing,北京市,朝阳区
3924fd49284111ea8951fa163ece70dc,12281,北京市朝阳区国贸商城博远天力华为授权体验店,华为授权体验店（国贸商城）,SCN113476,北京市朝阳区建国门外大街1号国贸商城B1,116.453999103061,39.9091297199872,116.46677572195541,39.91612312562228,12281,10:00-21:30,Beijing,北京市,Beijing,北京市,朝阳区
92b7e7f17a1411ea9c7cfa163ece70dc,12364,北京市朝阳区贵友大厦博远天力华为授权体验店,华为授权体验店（建国门贵友）,SCN150069,北京市朝阳区建国门外大街贵友大厦购物中心1层,116.444692689518,39.9075882440399,116.45748124275516,39.914639711520636,12364,10:00—21:00,Beijing,北京市,Beijing,北京市,朝阳区
42438bbbf41011e98d91286ed48a74fa,12055,北京市朝阳区燕莎友谊舜德行华为授权体验店,华为授权体验店（燕莎友谊商城）,SCN086318,北京市朝阳区亮马桥路52号燕莎友谊商城一层北门华为授权体验店,116.457165030819,39.9480197455087,116.46993564259567,39.95501294233751,12055,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
d7b6838c3ab811ea8951fa163ece70dc,12301,北京市朝阳区彩旋新世界星球通华为授权体验店,华为授权体验店（彩旋新世界）,SCN132287,北京市朝阳区建国路93号新世界百货一层,116.466021321222,39.9077830803853,116.47873895069621,39.91481684530271,12301,10：00—21：00,Beijing,北京市,Beijing,北京市,朝阳区
91525912c2e411e98d91286ed48a74fa,11716,北京市朝阳区金地中心亨通达华为授权体验店,华为授权体验店（金地中心）,SCN067455,北京市朝阳区建国路91号金地中心一层,116.467936939156,39.9078122323698,116.48064066690488,39.91486321790753,11716,10：00—22：00,Beijing,北京市,Beijing,北京市,朝阳区
2466606e893f11ea9c7cfa163ece70dc,12386,北京市朝阳区远洋未来汇优机库华为授权体验店,华为授权体验店（远洋未来汇购物中心）,SCN158227,北京市朝阳区慈云寺北里远洋未来汇购物中心1层,116.486241006323,39.9146812286133,116.49877214251823,39.92198092294489,12386,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
d5ca2781b9d311eabb4cfa163e1194c8,12462,北京市朝阳区凤凰汇亨通达华为授权体验店,华为授权体验店（凤凰汇）,SCN177697,北京市朝阳区曙光西里凤凰汇购物中心一层,116.45039979747744,39.95713387740388,116.46319892692422,39.964145251528294,12462,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
eb52b5d6f2fc11e98d91286ed48a74fa,12048,北京市朝阳区国展天虹鑫通万宝华为授权体验店,华为授权体验店（天虹商场）,SCN085728,北京市朝阳区左家庄北里58号天虹商场一层,116.435855606038,39.9576045280132,116.44864166861426,39.96477913414234,12048,10：00—21:30,Beijing,北京市,Beijing,北京市,朝阳区
3075173,10858,北京市乐成中心舜德行华为授权体验店,华为授权体验店（乐成中心）,SCN000103,北京市朝阳区东三环中路20号乐成中心Space3 一层华为授权体验店,116.456818862634,39.8929621947551,116.46959929406675,39.89995813430459,10858,10:00-22:00,Beijing,北京市,Beijing,北京市,朝阳区
2001109,10609,北京市凤凰汇亨通达华为店,华为授权体验店（凤凰汇）,CM01000259,北京市朝阳区三元桥凤凰汇购物中心地下一层华为授权体验店,116.450915134754,39.9615465257613,116.46371835387204,39.96855696168465,10609,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
4485301,11487,北京市双井家乐福易联讯达华为授权体验店,华为授权体验店（双井家乐福）,SCN002361,北京市朝阳区广渠路31号百安居底商,116.468462690584,39.8924763414227,116.48117522253034,39.89953683808486,11487,9：00—21：00,Beijing,北京市,Beijing,北京市,朝阳区
7f333316074411ea8d91286ed48a74fa,12160,北京市朝阳区万科时代舜德行华为授权体验店,华为授权体验店（万科时代中心）,SCN095291,朝阳路十里堡甲3号院甲1号楼万科时代中心一层,116.496510000494,39.9140518323188,116.50894405665677,39.92149246650463,12160,10：00—21：00,Beijing,北京市,Beijing,北京市,朝阳区
2243389,10685,北京市合生汇华信通华为授权体验店,华为授权体验店（合生汇）,RA01001565,北京市朝阳区西大望路合生汇地下二层45号华为体验店,116.473753481144,39.8925829977406,116.4864220508699,39.89970483835742,10685,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
681f4c47e32e11e98d91286ed48a74fa,11992,北京市朝阳区芳圆里IDmall易联讯达华为授权体验店,华为授权体验店（芳园里IDmall）,SCN081171,北京市朝阳区东四环中路189号芳园里IDmall1F,116.482052343037,39.8899369890067,116.49464442604673,39.89717910741415,11992,10：00—20:00,Beijing,北京市,Beijing,北京市,朝阳区
cc623f32c2e311e98d91286ed48a74fa,11709,北京市酒仙桥久隆百货亨通达华为授权体验店,华为授权体验店（久隆百货）,SCN067444,北京市朝阳区酒仙桥路39号久隆百货一层,116.488869247043,39.96058719023,116.50139594071678,39.967933594561934,11709,10：00—21：30,Beijing,北京市,Beijing,北京市,朝阳区
cd74262fcc6211e98d91286ed48a74fa,11882,北京市朝阳区活力东方优机库华为店,华为授权体验店（活力东方购物广场）,SCN071985,北京市朝阳区姚家园路甲一号,116.515953425418,39.9391273962012,116.52826864943792,39.9466450970246,11882,9:30—20:00,Beijing,北京市,Beijing,北京市,朝阳区
4139046,11289,北京市环宇荟全球通达华为授权体验店,华为授权体验店（环宇荟）,SCN001764,北京市朝阳区北土城路与安定路交汇处北京环宇荟购物中心1层,116.400220026902,39.9765524813043,116.41287476437451,39.98429376344655,11289,10：00—22：00,Beijing,北京市,Beijing,北京市,朝阳区
4405299,11489,北京市望京SOHO中益德诚华为授权体验店,华为授权体验店（望京SOHO）,SCN002255,北京市朝阳区阜通东大街1号院6号楼1层2118室（望京SOHO T2 /2118),116.474120919657,39.9957078139136,116.48681096167192,40.00284295329217,11489,9：00—21：30,Beijing,北京市,Beijing,北京市,朝阳区
3539201,10280,北京市亚运村全球通达华为授权体验店,华为授权体验店（亚运村）,SCN000802,北京市朝阳区亚运村安立路安慧里二区4号一层4/2内6号,116.401860559435,39.992451172252,116.41452438725536,40.00018314739967,10280,9:00—21:00,Beijing,北京市,Beijing,北京市,朝阳区
830f412f998011eabb4cfa163e1194c8,12414,北京市朝阳区望京华彩鑫通万宝华为授权体验店,华为授权体验店（望京华彩）,SCN164313,北京市朝阳区广顺北大街望京华彩商业中心一层,116.4688950575486,40.01080913215299,116.48162088780857,40.01787966910384,12414,9:30—21:30,Beijing,北京市,Beijing,北京市,朝阳区
2289725,10731,北京市新奥购物中心亨通达华为授权体验店,华为授权体验店（新奥购物中心）,RA01001593,北京市朝阳区湖景东路9号天虹商场地铁层华为授权体验店（商场内）,116.387862702173,39.9988487633134,116.40051535548952,40.006590181193516,10731,10:00—21:30,Beijing,北京市,Beijing,北京市,朝阳区
4506832,11491,北京市双桥国泰亨通达华为授权体验店,华为授权体验店（国泰百货）,SCN002410,北京市朝阳区双桥路2号国泰百货一层,116.571818767767,39.907023518909,116.58422835181815,39.91372716609464,11491,10：00—21：00,Beijing,北京市,Beijing,北京市,朝阳区
3156908,10948,北京市常营龙湖天街易联讯达华为店,华为授权体验店（常营龙湖天街）,SCN000137,北京市朝阳区常通路1号院1号楼A栋/B1/39,116.590953781943,39.9239665638689,116.6032990563529,39.930776817178725,10948,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
0fe895722e3d11ea8951fa163ece70dc,12289,北京市朝阳区常营华联利佳华为授权体验店,华为授权体验店（华联购物中心）,SCN129652,北京市朝阳区朝阳北路17号常营华联购物中心1层,116.591009614786,39.925252512429,116.60335448187202,39.93206349310382,12289,9：30—21：30,Beijing,北京市,Beijing,北京市,朝阳区
2745787,22053,北京市十里堡华信通华为授权体验店,华为授权体验店（朝阳路）,RA01001983,北京市朝阳区朝阳路十里堡乙2号盒马鲜生一层华为授权体验店,116.499536441229,39.9139938447616,116.51194500262004,39.92146632531661,22053,9:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
4503053,23228,北京市朝阳区酒仙桥AT MALL优机库华为授权体验店,华为授权体验店（酒仙桥AT MALL）,SCN002389,北京市朝阳区酒仙桥路12号毕淘买生活广场1F华为授权体验店,116.484564225685,39.9746508849214,116.4971475191849,39.9819371481363,23228,9:30—21:30,Beijing,北京市,Beijing,北京市,朝阳区
3027163,22109,北京市朝阳区北四环东路未来广场智和伟业华为授权体验店,华为授权体验店（远洋未来广场）,100031970802,北京朝阳区东北四环73号远洋未来广场1层,116.42686839811,39.9892354257002,116.43964224754224,39.99657952200932,22109,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
4405298,23176,北京市朝阳区方恒购物中心星球通华为授权体验店,华为授权体验店（方恒购物中心）,SCN002254,北京市朝阳区阜通东大街6号院4号楼,116.475916324099,39.9887531983275,116.48859037800067,39.99591279806404,23176,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
4503052,23227,北京市北京市朝阳区新辰里优机库华为授权体验店,华为授权体验店（新辰里购物中心）,SCN002388,北京市朝阳区北辰东路8号新辰里购物中心1层华为体验店,116.400108251413,39.9901759047856,116.41276803018903,39.99791962264001,23227,10:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
3373994,22333,北京市朝阳区东坝中路易联华为授权体验店,华为授权体验店（东坝金隅）,SCN000469,北京市朝阳区东坝易联金隅嘉品mall一层华为体验店,116.541747653059,39.9505079991282,116.55409177101,39.95765667820983,22333,10:00—21:30,Beijing,北京市,Beijing,北京市,朝阳区
2423468,21692,北京市朝阳区双桥易联华为授权体验店,华为授权体验店（双桥路）,100036091001,北京市朝阳区三间房双桥路东星时尚广场永辉超市出口旁华为体验店,116.570700664474,39.9071354947788,116.58311055907504,39.9138435570473,21692,9:00—21:00,Beijing,北京市,Beijing,北京市,朝阳区
2276353,21287,北京市朝阳区西直河华联商场英宝特华为授权体验店,华为授权体验店（华联购物广场）,100013149802,北京市朝阳区西直河中心街甲2号华联购物广场一层88号华为体验店,116.521492193031,39.8429431386529,116.5338045595684,39.850423116595145,21287,9:00—21:00,Beijing,北京市,Beijing,北京市,朝阳区
4463879,23198,北京市北京市朝阳区华贸天地易联讯达华为授权体验店,华为授权体验店（华贸天地）,SCN002323,北京市朝阳区清河营南街七号八号院华贸天地一层华为体验店,116.426237058354,40.0458469271434,116.43897758193278,40.05319268973051,23198,9：00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
3525566,22416,北京市朝阳区孙河易事达广场英宝特华为授权体验店,华为授权体验店（易事达广场）,SCN000747,北京市朝阳区孙河乡康营东区A地块-08一层-SH-1F-16，17号孙河易事达,116.537716690686,40.0341376540282,116.5500528174639,40.04136889270443,22416,9:00—22:00,Beijing,北京市,Beijing,北京市,朝阳区
740fd169e06b11eabb4cfa163e1194c8,66910,北京市朝阳区小红门地区红坊路中益德诚华为授权店,华为授权店（小红门乡红坊路）,SCN191688,北京市朝阳区小红门地区红坊路6号,116.46951204266439,39.82754115642037,116.48219167097137,39.83460312989946,66910,9：00-22：00,Beijing,北京市,Beijing,北京市,朝阳区
896fab3bcc6211e98d91286ed48a74fa,11876,北京市丰台区恒泰广场世纪超科华为授权体验店,华为授权体验店（恒泰广场）,SCN071978,北京市丰台区丰台北路18号院5号楼恒泰 广场一层,116.299870732436,39.8650835603501,116.31243237283546,39.87242173603808,11876,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
610092cff6c111e98d91286ed48a74fa,12074,北京市丰台区晋商大厦英宝特华为授权体验店,华为授权体验店（晋商大厦）,SCN087814,北京市丰台区金泽西路8号院晋商大厦一层,116.32069747555,39.8616430805878,116.33341871865713,39.86867527073544,12074,10：00—19：00,Beijing,北京市,Beijing,北京市,丰台区
8feb05b5ed5811e98d91286ed48a74fa,12026,北京市丰台区欧尚科兴亨通达华为授权体验店,华为授权体验店（欧尚超市）,SCN083665,北京丰台区邻枫路1号欧尚一层华为授权体验店,116.282634205514,39.8345232181461,116.29505993367498,39.84206737141882,12026,8:00—22:00,Beijing,北京市,Beijing,北京市,丰台区
2138211,10639,北京市大成路翠微赛德烨华为授权体验店,华为授权体验店（翠微百货）,RA01001499,北京市丰台区大成路8号翠微百货一层F1/12号,116.259056434604,39.8871855709463,116.27150869521597,39.89465348053422,10639,9：30—21：30,Beijing,北京市,Beijing,北京市,丰台区
990e74b8cc6211e98d91286ed48a74fa,11878,北京市丰台区丰科万达易联讯达华为授权体验店,华为授权体验店（丰科万达）,SCN071980,北京市丰台区丰科路6号1F,116.293124047649,39.8229874194044,116.30559719596984,39.83041516981412,11878,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
94af3ae057ca11ea9808fa163ece70dc,12309,北京市丰台区丰台科技园鸿胜智联华为授权体验店,华为终端企业解决方案授权店（北京丰台科技园）,SCN135037,北京市丰台区汉威国际广场三区5号楼一层东侧,116.29010862786,39.8217292529661,116.30256091029158,39.82919634605616,12309,9:00—19:00,Beijing,北京市,Beijing,北京市,丰台区
2598914,10763,北京市西铁营易联讯达华为授权体验店,华为授权体验店（西铁营万达）,RA01001842,北京市丰台区南苑乡西铁营村西铁营中路1号北京西铁营万达广场B1010,116.349752029259,39.8594681156391,116.3625254555024,39.866588734742955,10763,10：00—22：00,Beijing,北京市,Beijing,北京市,丰台区
